HurricaneName,FileID,observation_date,observation_time,WindSpeed,CentralPressure,bt_eye,bt_eyewall,EyeProbability,EyeCompleteness,EyeRadius,ArcherLat,ArcherLon,ArcherComboScore,Hurricane
ROANU,68,['2016-05-21'],['09:00'],45.433334,985.3333,194.9741,194.9741,1.9343,0.0,0.05,22.8387,91.8285,6.0931,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,69,['2016-05-21'],['09:00'],45.433334,985.3333,-1.0,-1.0,,-1.0,0.2,22.8887,91.3138,4.3389,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,70,['2016-05-21'],['12:00'],38.399998,990.6667,-1.0,-1.0,,-1.0,0.45,24.3,90.3989,6.282,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,71,['2016-05-21'],['12:00'],38.399998,990.6667,-1.0,-1.0,,-1.0,0.4,23.45,91.54,5.0333,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,72,['2016-05-21'],['15:00'],30.0,992.0,214.0293,212.5577,0.60691,0.0,0.1,23.825,93.518,7.5437,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,73,['2016-05-21'],['15:00'],30.0,992.0,-1.0,-1.0,,-1.0,0.45,24.1,93.6543,7.446,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,74,['2016-05-21'],['18:00'],30.0,994.0,260.749,255.2944,1.4366,0.0,0.3,25.3,94.9578,7.9011,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,75,['2016-05-21'],['18:00'],30.0,994.0,261.2445,253.0399,0.016253,0.19178,0.3,25.225,94.821,8.1038,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,76,['2016-05-21'],['21:00'],25.0,995.0,-1.0,-1.0,,-1.0,0.7,24.2015,96.6871,9.4364,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,77,['2016-05-21'],['21:00'],25.0,995.0,262.9331,258.6976,41.0416,0.0,0.15,24.1265,96.2208,10.2417,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,78,['2016-05-22'],['00:00'],20.0,996.0,-1.0,-1.0,,-1.0,0.15,24.6,92.5571,8.619,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
ROANU,79,['2016-05-22'],['00:00'],20.0,996.0,-1.0,-1.0,,-1.0,0.55,24.175,93.7659,8.481,HURSAT_b1_v06_2016138N10081_ROANU_c20180912
BONNIE,0,['2016-05-27'],['09:00'],26.4,1009.5,-1.0,-1.0,,-1.0,0.65,25.4875,-73.0438,7.4574,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,1,['2016-05-27'],['09:00'],26.4,1009.5,-1.0,-1.0,,-1.0,0.7,25.4625,-72.6776,9.2712,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,2,['2016-05-27'],['12:00'],26.4,1009.0,291.3978,290.198,9.7638,0.041096,0.7,28.05,-74.7659,9.1012,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,3,['2016-05-27'],['12:00'],26.4,1009.0,282.8371,281.8796,24.8866,0.0,0.25,28.625,-74.7095,9.5482,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,4,['2016-05-27'],['15:00'],26.4,1009.0,-1.0,-1.0,,-1.0,0.55,26.3502,-72.8929,9.9939,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,5,['2016-05-27'],['15:00'],26.4,1009.0,-1.0,-1.0,,-1.0,0.6,29.5752,-75.1297,9.0604,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,6,['2016-05-27'],['18:00'],27.7,1009.5,-1.0,-1.0,,-1.0,0.2,27.5964,-72.2139,9.7655,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,7,['2016-05-27'],['18:00'],27.7,1009.5,-1.0,-1.0,,-1.0,0.15,29.3964,-76.2163,7.6397,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,8,['2016-05-27'],['21:00'],27.7,1009.25,-1.0,-1.0,,-1.0,0.5,28.147,-73.1913,10.1465,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,9,['2016-05-27'],['21:00'],27.7,1009.25,-1.0,-1.0,,-1.0,0.45,29.572,-76.7764,8.2018,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,10,['2016-05-28'],['00:00'],27.7,1009.0,-1.0,-1.0,,-1.0,0.7,28.3,-73.4786,11.927,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,11,['2016-05-28'],['00:00'],27.7,1009.0,-1.0,-1.0,,-1.0,0.15,28.55,-73.6213,9.3032,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,12,['2016-05-28'],['03:00'],27.7,1009.0,288.6052,287.5483,6.2714,0.0,0.65,29.0747,-74.0028,10.5059,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,13,['2016-05-28'],['03:00'],27.7,1009.0,-1.0,-1.0,,-1.0,0.25,28.8497,-73.9455,7.9632,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,14,['2016-05-28'],['06:00'],27.7,1009.0,-1.0,-1.0,,-1.0,0.55,29.2,-74.3319,9.8516,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,15,['2016-05-28'],['06:00'],27.7,1009.0,-1.0,-1.0,,-1.0,0.55,27.625,-75.6813,7.2871,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,16,['2016-05-28'],['09:00'],28.8,1008.75,-1.0,-1.0,,-1.0,0.35,30.0926,-75.0665,8.3352,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,17,['2016-05-28'],['09:00'],28.8,1008.75,-1.0,-1.0,,-1.0,0.15,30.0176,-75.0377,4.7977,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,18,['2016-05-28'],['12:00'],29.9,1008.5,-1.0,-1.0,,-1.0,0.1,28.95,-79.963,5.4889,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,19,['2016-05-28'],['12:00'],29.9,1008.5,-1.0,-1.0,,-1.0,0.5,28.875,-79.9053,3.5227,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,20,['2016-05-28'],['15:00'],31.0,1008.5,-1.0,-1.0,,-1.0,0.7,29.2762,-80.5449,6.4313,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,21,['2016-05-28'],['15:00'],31.0,1008.5,-1.0,-1.0,,-1.0,0.3,29.2262,-77.0376,4.4604,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,22,['2016-05-28'],['18:00'],32.1,1008.5,289.9196,289.9196,1.6502,0.0,0.35,29.625,-78.1691,7.9168,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,23,['2016-05-28'],['18:00'],32.1,1008.5,286.8169,284.0219,0.52815,0.0,0.5,29.225,-78.8673,6.7604,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,24,['2016-05-28'],['21:00'],33.6,1007.75,-1.0,-1.0,,-1.0,0.6,29.8071,-81.3135,5.6953,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,25,['2016-05-28'],['21:00'],33.6,1007.75,-1.0,-1.0,,-1.0,0.55,29.5071,-81.0514,3.8478,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,26,['2016-05-29'],['00:00'],35.1,1007.0,-1.0,-1.0,,-1.0,0.6,29.375,-80.8284,7.0354,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,27,['2016-05-29'],['00:00'],35.1,1007.0,-1.0,-1.0,,-1.0,0.5,29.2,-80.5077,5.0408,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,28,['2016-05-29'],['03:00'],34.0,1007.5,-1.0,-1.0,,-1.0,0.55,29.8575,-81.125,5.8453,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,29,['2016-05-29'],['03:00'],34.0,1007.5,-1.0,-1.0,,-1.0,0.55,29.9075,-81.0373,4.1456,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,30,['2016-05-29'],['06:00'],32.9,1008.0,293.7818,293.1829,0.27485,0.0,0.4,30.15,-80.3393,5.5085,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,31,['2016-05-29'],['06:00'],32.9,1008.0,289.5982,289.0991,1.8225,0.0,0.7,29.95,-80.4567,0.60785,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,32,['2016-05-29'],['09:00'],30.3,1008.0,292.8266,292.4055,1.6426,0.0,0.3,30.9341,-81.1912,1.8362,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,33,['2016-05-29'],['09:00'],30.3,1008.0,288.6066,288.0849,0.47775,0.0,0.35,30.9591,-81.0732,4.702,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,34,['2016-05-29'],['12:00'],27.7,1008.0,-1.0,-1.0,,-1.0,0.7,30.85,-80.5913,5.7083,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,35,['2016-05-29'],['12:00'],27.7,1008.0,-1.0,-1.0,,-1.0,0.1,30.85,-80.3536,5.6328,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,36,['2016-05-29'],['15:00'],27.7,1008.9318,290.8933,290.8933,1.7333,0.0,0.65,32.5786,-79.4562,-0.61131,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,37,['2016-05-29'],['15:00'],27.7,1008.9318,287.1648,286.4306,5.218,0.19178,0.65,33.6786,-78.9194,4.2368,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,38,['2016-05-29'],['18:00'],27.7,1010.0,293.0632,291.6255,0.59128,0.0,0.35,33.55,-78.9184,4.7596,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,39,['2016-05-29'],['18:00'],27.7,1010.0,286.8548,285.63,1.244,0.0,0.4,32.825,-78.2025,3.121,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,40,['2016-05-29'],['21:00'],25.6,1010.5,290.4052,287.3244,0.32249,0.0,0.15,32.6842,-78.7718,5.523,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,41,['2016-05-29'],['21:00'],25.6,1010.5,286.8357,285.0457,1.9554,0.0,0.5,32.7842,-78.5037,4.2407,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,42,['2016-05-30'],['00:00'],23.5,1011.0,287.3891,286.9297,4.2228,0.0,0.6,32.525,-79.1996,5.4089,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,43,['2016-05-30'],['00:00'],23.5,1011.0,284.1103,283.6759,0.79476,0.0,0.6,32.65,-78.9319,5.9902,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,44,['2016-05-30'],['03:00'],23.5,1011.125,-1.0,-1.0,,-1.0,0.7,32.7765,-79.6037,5.1993,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,45,['2016-05-30'],['03:00'],23.5,1011.125,-1.0,-1.0,,-1.0,0.4,31.9515,-80.7048,5.4839,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,46,['2016-05-30'],['06:00'],23.5,1011.25,-1.0,-1.0,,-1.0,0.4,32.875,-77.4451,6.2418,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,47,['2016-05-30'],['06:00'],23.5,1011.25,285.1751,283.6932,14.2399,0.0,0.35,32.25,-77.7432,6.7139,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,48,['2016-05-30'],['09:00'],22.0,1011.625,-1.0,-1.0,,-1.0,0.6,33.5579,-77.4177,8.2201,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,49,['2016-05-30'],['09:00'],22.0,1011.625,282.965,281.4367,1.8848,0.0,0.6,32.9829,-79.061,7.3302,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,50,['2016-05-30'],['12:00'],20.5,1012.0,288.8227,288.8227,1.8764,0.0,0.7,33.45,-79.3308,7.6289,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,51,['2016-05-30'],['12:00'],20.5,1012.0,284.4091,283.2263,0.91958,0.0,0.35,32.75,-78.672,7.4769,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,52,['2016-05-30'],['15:00'],22.0,1011.5,289.803,289.1705,2.0317,0.0,0.3,33.4707,-78.4949,5.3553,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,53,['2016-05-30'],['15:00'],22.0,1011.5,281.0001,280.3975,2.8329,0.0,0.5,34.0707,-79.4242,3.2126,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,54,['2016-05-30'],['18:00'],22.0,1011.0,290.5855,288.3592,4.7395,0.0,0.5,32.7693,-78.6141,5.9352,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,55,['2016-05-30'],['18:00'],22.0,1011.0,283.0707,281.9489,3.1949,0.0,0.2,32.5943,-78.3443,4.939,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,56,['2016-05-30'],['21:00'],22.0,1010.0,286.5475,285.1971,1.0949,0.0,0.25,32.4209,-79.6635,1.52,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,57,['2016-05-30'],['21:00'],22.0,1010.0,-1.0,-1.0,,-1.0,0.25,31.9959,-77.9866,4.0471,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,58,['2016-05-31'],['00:00'],22.0,1009.0,293.5001,293.1961,2.2883,0.0,0.7,32.5214,-78.1871,-0.2027,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,59,['2016-05-31'],['00:00'],22.0,1009.0,287.0493,287.0493,0.14487,0.0,0.35,32.3464,-78.0675,-1.281,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,60,['2016-05-31'],['03:00'],22.0,1008.0,292.3933,292.3933,1.8283,0.0,0.65,33.0277,-78.3117,3.8559,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,61,['2016-05-31'],['03:00'],22.0,1008.0,285.7679,285.7679,1.4326,0.0,0.7,33.6027,-78.252,2.7073,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,62,['2016-05-31'],['06:00'],22.0,1007.0,291.0233,291.0233,0.88959,0.0,0.7,33.5,-78.7211,4.343,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,63,['2016-05-31'],['06:00'],22.0,1007.0,286.4052,286.3868,0.41498,0.0,0.7,33.5,-78.6615,2.5956,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,64,['2016-05-31'],['09:00'],22.0,1007.0,289.1637,289.1637,0.51507,0.0,0.65,33.5894,-78.6269,2.4625,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,65,['2016-05-31'],['09:00'],22.0,1007.0,-1.0,-1.0,,-1.0,0.55,34.8394,-79.6105,1.4535,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,66,['2016-05-31'],['12:00'],22.0,1007.0,-1.0,-1.0,,-1.0,0.65,33.5269,-79.6112,3.81,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,67,['2016-05-31'],['12:00'],22.0,1007.0,-1.0,-1.0,,-1.0,0.1,34.4519,-79.6708,3.2044,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,68,['2016-05-31'],['15:00'],22.0,1007.0,-1.0,-1.0,,-1.0,0.4,33.5819,-80.6404,5.7214,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,69,['2016-05-31'],['15:00'],22.0,1007.0,-1.0,-1.0,,-1.0,0.4,33.8069,-80.5509,3.4842,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,70,['2016-05-31'],['18:00'],22.0,1007.0,290.6088,289.7753,4.0179,0.0,0.2,32.8,-76.5391,7.3066,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,71,['2016-05-31'],['18:00'],22.0,1007.0,-1.0,-1.0,,-1.0,0.2,32.85,-76.3899,6.0713,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,72,['2016-05-31'],['21:00'],19.8,1007.5,-1.0,-1.0,,-1.0,0.7,33.28,-77.9452,9.7293,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,73,['2016-05-31'],['21:00'],19.8,1007.5,285.5675,283.6858,4.5388,0.0,0.45,32.63,-77.3778,9.317,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,74,['2016-06-01'],['00:00'],17.6,1008.0,-1.0,-1.0,,-1.0,0.3,32.4639,-75.5838,9.5848,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,75,['2016-06-01'],['00:00'],17.6,1008.0,286.3516,285.9231,2.4501,0.027397,0.7,32.6139,-77.7353,8.5277,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,76,['2016-06-01'],['03:00'],17.6,1008.5,289.7178,288.1259,1.8787,0.0,0.45,33.1123,-78.279,6.8813,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,77,['2016-06-01'],['03:00'],17.6,1008.5,282.7821,280.8656,4.8484,0.0,0.45,32.9873,-77.8604,7.0618,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,78,['2016-06-01'],['06:00'],17.6,1009.0,291.6041,291.6041,0.74955,0.0,0.7,32.7129,-78.5144,3.9474,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,79,['2016-06-01'],['06:00'],17.6,1009.0,-1.0,-1.0,,-1.0,0.6,32.7129,-78.0059,2.7885,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,80,['2016-06-01'],['09:00'],17.6,1009.0,254.7692,253.4467,5.9881,0.0,0.05,33.3695,-77.1404,5.2297,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,81,['2016-06-01'],['09:00'],17.6,1009.0,-1.0,-1.0,,-1.0,0.2,34.1945,-76.5117,3.0628,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,82,['2016-06-01'],['12:00'],17.6,1009.0,-1.0,-1.0,,-1.0,0.2,34.0418,-77.6441,4.995,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,83,['2016-06-01'],['12:00'],17.6,1009.0,280.6284,276.2016,27.7343,0.041096,0.35,34.8418,-76.6554,4.1664,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,84,['2016-06-01'],['15:00'],17.6,1009.5,-1.0,-1.0,,-1.0,0.65,33.9426,-74.3796,6.3773,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,85,['2016-06-01'],['15:00'],17.6,1009.5,251.5742,245.8324,2.6437,0.0,0.1,33.4426,-75.0693,3.4433,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,86,['2016-06-01'],['18:00'],17.6,1010.0,-1.0,-1.0,,-1.0,0.25,34.1201,-75.4027,5.2573,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,87,['2016-06-01'],['18:00'],17.6,1010.0,-1.0,-1.0,,-1.0,0.35,34.1701,-75.1325,3.3133,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,88,['2016-06-01'],['21:00'],17.6,1010.0,293.1553,293.1553,1.363,0.0,0.55,33.085,-77.3822,-3.6036,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,89,['2016-06-01'],['21:00'],17.6,1010.0,-1.0,-1.0,,-1.0,0.55,31.935,-75.636,1.0839,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,90,['2016-06-02'],['00:00'],17.6,1010.0,-1.0,-1.0,,-1.0,0.7,32.7676,-77.8528,1.0143,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,91,['2016-06-02'],['00:00'],17.6,1010.0,-1.0,-1.0,,-1.0,0.6,32.6426,-77.7018,0.57308,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,92,['2016-06-02'],['03:00'],19.8,1010.0,-1.0,-1.0,,-1.0,0.05,34.7666,-75.8303,-0.24631,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,93,['2016-06-02'],['03:00'],19.8,1010.0,211.9351,211.9351,-0.17562,0.0,0.05,34.9166,-75.4063,0.22834,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,94,['2016-06-02'],['06:00'],22.0,1010.0,216.4196,216.4196,0.5653,0.0,0.1,35.1429,-75.8725,2.0593,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,95,['2016-06-02'],['06:00'],22.0,1010.0,215.3409,215.3409,0.56376,0.0,0.05,35.3179,-75.4776,2.3052,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,96,['2016-06-02'],['09:00'],22.0,1009.5,242.9431,238.5946,10.2138,0.49315,0.15,34.8244,-76.3537,7.223,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,97,['2016-06-02'],['09:00'],22.0,1009.5,233.8691,232.1164,6.6161,0.054795,0.2,34.8744,-76.0491,6.3376,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,98,['2016-06-02'],['12:00'],22.0,1009.0,259.9795,256.3944,1.6078,0.15068,0.1,34.635,-75.7054,7.4589,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,99,['2016-06-02'],['12:00'],22.0,1009.0,274.27,263.598,7.655,0.0,0.25,35.26,-76.9271,6.2999,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,100,['2016-06-02'],['15:00'],24.2,1008.5,266.4314,265.3039,0.66179,0.0,0.15,35.04,-75.215,9.9401,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,101,['2016-06-02'],['15:00'],24.2,1008.5,-1.0,-1.0,,-1.0,0.4,33.64,-73.8983,10.2656,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,102,['2016-06-02'],['18:00'],26.4,1008.0,-1.0,-1.0,,-1.0,0.4,33.975,-73.3131,5.5915,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,103,['2016-06-02'],['18:00'],26.4,1008.0,-1.0,-1.0,,-1.0,0.5,33.825,-73.4972,6.5785,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,104,['2016-06-02'],['21:00'],26.4,1007.0,241.1067,241.1067,0.1604,0.72603,0.3,35.9148,-75.5478,6.2229,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,105,['2016-06-02'],['21:00'],26.4,1007.0,-1.0,-1.0,,-1.0,0.15,36.4648,-74.9028,5.6257,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,106,['2016-06-03'],['00:00'],26.4,1006.0,292.1422,292.0091,1.2891,0.0,0.7,35.075,-72.563,4.8073,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,107,['2016-06-03'],['00:00'],26.4,1006.0,-1.0,-1.0,,-1.0,0.7,33.9,-73.2086,4.1241,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,108,['2016-06-03'],['03:00'],26.4,1006.0,292.5493,292.5493,0.7929,0.0,0.6,34.6248,-72.6372,7.0029,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,109,['2016-06-03'],['03:00'],26.4,1006.0,-1.0,-1.0,,-1.0,0.65,34.2998,-72.3295,8.9973,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,110,['2016-06-03'],['06:00'],26.4,1006.0,289.3337,289.3337,13.7794,0.0,0.35,36.05,-73.3306,6.505,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,111,['2016-06-03'],['06:00'],26.4,1006.0,213.0912,213.0912,-0.88447,0.0,0.05,35.375,-73.3921,7.2513,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,112,['2016-06-03'],['09:00'],28.6,1006.0,206.8858,206.8858,-0.31673,0.0,0.05,35.2074,-73.3037,5.6424,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,113,['2016-06-03'],['09:00'],28.6,1006.0,209.7756,209.7756,-0.59431,0.0,0.05,35.1324,-73.0262,5.9725,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,114,['2016-06-03'],['12:00'],30.8,1006.0,277.0502,266.3923,43.9804,0.19178,0.2,35.875,-72.6617,3.9143,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,115,['2016-06-03'],['12:00'],30.8,1006.0,278.8679,276.2793,11.0406,0.0,0.55,35.2,-73.3407,4.4831,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,116,['2016-06-03'],['15:00'],30.8,1006.0,291.5442,290.5356,0.40806,0.0,0.2,35.6398,-74.2297,2.557,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,117,['2016-06-03'],['15:00'],30.8,1006.0,-1.0,-1.0,,-1.0,0.7,34.9648,-72.995,4.6829,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,118,['2016-06-03'],['18:00'],30.8,1006.0,-1.0,-1.0,,-1.0,0.55,36.325,-73.8073,5.1585,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,119,['2016-06-03'],['18:00'],30.8,1006.0,-1.0,-1.0,,-1.0,0.5,36.65,-73.6838,6.8719,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,120,['2016-06-03'],['21:00'],30.8,1006.0,-1.0,-1.0,,-1.0,0.1,36.5246,-73.0913,2.5626,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,121,['2016-06-03'],['21:00'],30.8,1006.0,286.3855,285.9842,0.72389,0.0,0.7,34.6746,-72.2272,-3.0527,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,122,['2016-06-04'],['00:00'],30.8,1006.0,292.8484,292.8484,0.6223,0.0,0.55,35.125,-71.9283,-0.53078,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,123,['2016-06-04'],['00:00'],30.8,1006.0,283.5426,283.5426,0.8361,0.0,0.7,35.75,-70.8172,3.1327,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,124,['2016-06-04'],['03:00'],30.8,1006.0,289.9249,289.7825,2.2703,0.0,0.45,35.8219,-69.7967,-0.061958,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,125,['2016-06-04'],['03:00'],30.8,1006.0,-1.0,-1.0,,-1.0,0.7,34.0219,-70.3215,5.4539,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,126,['2016-06-04'],['06:00'],30.8,1006.0,290.1836,289.8247,0.022876,0.0,0.45,36.725,-70.3814,2.0766,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
BONNIE,127,['2016-06-04'],['09:00'],28.6,1006.5,290.6845,290.2661,0.94096,0.0,0.2,34.9127,-68.8779,3.1649,HURSAT_b1_v06_2016148N27288_BONNIE_c20180912
